Date-Time;Latitude;Longitude;Altitude(cm);GPSSpeed(mknots);CarSpeed(Km/h);Engine(RPM);CarLoad(%);MassAir(g/s);AccelX(g);AccelY(g);AccelZ(g);GyroX(dps);GyroY(dps);GyroZ(dps);T_OBD(ms);T_SAVE(ms);T_MAIN(ms)
7/6/2021-2:29:3.500;508499673;44275427;5790;9;0;235;86;2;-0.0346;-0.8379;0.5549;2.38;-4.13;-2.17;21;0;185
7/6/2021-2:29:3.600;508499673;44275428;5790;15;0;201;86;2;-0.0234;-0.8335;0.5573;2.59;-4.06;-1.96;24;37;58
7/6/2021-2:29:3.700;508499673;44275428;5790;28;0;274;100;3;-0.0146;-0.8364;0.5514;2.24;-3.99;-2.17;17;28;52
7/6/2021-2:29:3.800;508499673;44275428;5790;5;0;282;80;4;-0.0142;-0.8506;0.5270;1.82;-4.06;-1.89;18;33;50
7/6/2021-2:29:3.900;508499672;44275428;5790;9;0;544;70;6;-0.0161;-0.8433;0.5358;2.10;-4.34;-1.89;18;28;46
7/6/2021-2:29:4.0;508499672;44275430;5790;18;0;666;43;10;-0.0176;-0.8242;0.5280;2.24;-3.85;-1.89;22;28;46
7/6/2021-2:29:4.100;508499672;44275430;5790;20;0;849;0;11;-0.0395;-0.8418;0.5427;2.03;-4.55;-2.17;19;29;51
7/6/2021-2:29:4.200;508499670;44275430;5790;21;0;842;13;10;-0.0278;-0.8477;0.5353;1.61;-4.55;-2.03;20;29;48
7/6/2021-2:29:4.300;508499670;44275432;5790;5;0;795;18;9;-0.0273;-0.8067;0.5348;2.17;-3.92;-1.96;17;33;53
7/6/2021-2:29:4.400;508499670;44275432;5800;7;0;770;18;9;-0.0400;-0.8335;0.5388;2.24;-3.85;-2.03;18;29;46
7/6/2021-2:29:4.500;508499668;44275432;5800;22;0;769;18;9;-0.0322;-0.8306;0.5558;2.45;-3.99;-1.96;18;29;47
7/6/2021-2:29:4.600;508499668;44275433;5800;12;0;768;18;9;-0.0181;-0.8374;0.5549;1.82;-4.55;-2.03;22;28;46
7/6/2021-2:29:4.700;508499668;44275433;5800;19;0;767;18;9;-0.0298;-0.8184;0.5466;2.31;-4.62;-1.82;18;29;51
7/6/2021-2:29:4.800;508499668;44275433;5800;19;0;771;17;9;-0.0166;-0.8379;0.5510;1.54;-4.55;-2.10;18;33;51
7/6/2021-2:29:4.900;508499667;44275433;5800;24;0;775;17;9;-0.0405;-0.8257;0.5431;2.31;-3.92;-1.89;22;28;46
7/6/2021-2:29:5.0;508499667;44275435;5800;9;0;775;16;9;-0.0322;-0.8389;0.5558;2.31;-4.13;-1.89;22;29;51
7/6/2021-2:29:5.100;508499665;44275435;5800;33;0;771;18;9;-0.0386;-0.8291;0.5490;2.24;-3.85;-1.89;18;28;50
7/6/2021-2:29:5.200;508499665;44275435;5800;49;0;766;19;9;-0.0244;-0.8233;0.5324;2.31;-4.41;-1.89;22;28;46
7/6/2021-2:29:5.300;508499665;44275435;5800;13;0;762;20;9;-0.0224;-0.8330;0.5671;2.17;-4.06;-1.82;18;33;55
7/6/2021-2:29:5.400;508499663;44275435;5800;33;0;762;19;9;-0.0185;-0.8472;0.5651;1.68;-4.62;-1.96;18;28;46
7/6/2021-2:29:5.500;508499663;44275437;5800;30;0;764;20;9;-0.0239;-0.8384;0.5568;2.10;-4.76;-2.24;20;28;46
7/6/2021-2:29:5.600;508499663;44275437;5800;31;0;765;19;9;-0.0215;-0.8369;0.5334;2.24;-3.99;-1.96;24;29;49
7/6/2021-2:29:5.700;508499663;44275437;5810;26;0;767;19;9;-0.0371;-0.8257;0.5353;2.45;-3.57;-1.89;22;33;57
7/6/2021-2:29:5.800;508499662;44275437;5810;1;0;765;20;9;-0.0390;-0.8301;0.5402;2.24;-3.71;-1.89;22;29;51
7/6/2021-2:29:5.900;508499662;44275437;5810;29;0;765;20;9;-0.0444;-0.8247;0.5612;2.24;-3.85;-1.82;22;29;51
7/6/2021-2:29:6.0;508499660;44275437;5810;9;0;765;20;9;-0.0307;-0.7906;0.5475;2.73;-3.78;-2.03;18;28;50
7/6/2021-2:29:6.100;508499660;44275438;5810;36;0;766;20;9;-0.0176;-0.8096;0.5680;1.96;-4.90;-1.89;22;29;47
7/6/2021-2:29:6.200;508499658;44275438;5810;49;0;764;21;9;-0.0332;-0.8296;0.5973;2.17;-5.04;-2.10;22;33;55
7/6/2021-2:29:6.300;508499658;44275438;5810;130;0;762;22;9;0.0098;-0.8281;0.5934;2.10;-3.92;-2.24;18;28;50
7/6/2021-2:29:6.400;508499657;44275438;5810;128;0;756;23;9;-0.0371;-0.8320;0.5890;2.17;-4.41;-2.10;22;29;47
7/6/2021-2:29:6.500;508499657;44275440;5810;115;0;753;25;9;-0.0342;-0.8477;0.5622;1.96;-4.69;-1.82;22;29;51
7/6/2021-2:29:6.600;508499655;44275440;5810;213;0;752;41;9;-0.0249;-0.8252;0.5407;1.26;-5.11;-1.68;21;29;51
7/6/2021-2:29:6.700;508499653;44275442;5810;162;0;780;43;5;-0.0146;-0.8311;0.5568;1.82;-4.41;-1.75;22;34;55
7/6/2021-2:29:6.800;508499653;44275442;5810;205;0;828;51;6;-0.0107;-0.8252;0.5466;2.59;-3.92;-1.68;22;29;51
7/6/2021-2:29:6.900;508499653;44275442;5810;149;0;888;62;7;-0.0307;-0.8316;0.5280;2.24;-3.78;-1.61;20;29;51
7/6/2021-2:29:7.0;508499652;44275443;5810;165;0;945;63;8;-0.0337;-0.8189;0.5549;2.52;-3.99;-1.54;19;29;49
7/6/2021-2:29:7.100;508499652;44275443;5810;137;0;1002;61;9;-0.0249;-0.7974;0.5915;3.01;-4.34;-1.47;22;29;48
7/6/2021-2:29:7.200;508499652;44275445;5810;123;0;1053;70;9;-0.0464;-0.8218;0.5880;2.59;-4.76;-1.26;22;34;56
7/6/2021-2:29:7.300;508499652;44275445;5810;174;0;1062;70;10;-0.0102;-0.7910;0.6217;3.15;-4.83;-1.19;22;29;51
7/6/2021-2:29:7.400;508499650;44275447;5810;301;0;1067;71;10;-0.0229;-0.7808;0.6085;2.87;-5.60;-1.26;22;29;51
7/6/2021-2:29:7.500;508499650;44275448;5810;309;0;1071;70;10;-0.0547;-0.7842;0.5783;2.66;-5.88;-1.33;17;29;51
7/6/2021-2:29:7.600;508499648;44275450;5810;423;0;1069;77;9;-0.0590;-0.7749;0.6134;2.66;-7.00;-0.77;22;34;51
7/6/2021-2:29:7.700;508499647;44275453;5810;442;1;1056;88;9;-0.0449;-0.8120;0.6173;3.15;-7.28;-0.91;22;29;51
7/6/2021-2:29:7.800;508499643;44275455;5810;689;1;1056;83;10;-0.0351;-0.7559;0.6295;3.08;-8.12;-0.77;18;28;51
7/6/2021-2:29:7.900;508499640;44275460;5810;1073;1;1063;73;10;-0.0878;-0.8442;0.6046;2.87;-8.54;-0.21;22;29;47
7/6/2021-2:29:8.0;508499637;44275465;5810;926;2;1073;69;10;-0.0498;-0.8208;0.5719;3.36;-9.24;0.63;22;29;51
7/6/2021-2:29:8.100;508499635;44275468;5810;866;2;1078;74;10;-0.0781;-0.7828;0.5988;2.94;-10.08;2.38;21;34;56
7/6/2021-2:29:8.200;508499630;44275475;5810;1305;2;1079;77;10;-0.0390;-0.7544;0.6617;4.20;-10.22;3.08;22;29;50
7/6/2021-2:29:8.300;508499627;44275482;5810;1278;2;1075;82;10;-0.1010;-0.7754;0.6471;3.50;-12.32;4.34;19;28;50
7/6/2021-2:29:8.400;508499623;44275488;5800;1369;3;1069;84;10;-0.1078;-0.7915;0.6422;3.36;-13.30;5.74;22;28;47
7/6/2021-2:29:8.500;508499618;44275498;5800;1787;3;1073;83;10;-0.0727;-0.7603;0.6173;2.94;-15.19;6.72;17;34;56
7/6/2021-2:29:8.600;508499613;44275507;5800;1790;4;1084;72;10;-0.1557;-0.7842;0.6334;1.75;-15.89;6.86;22;29;46
7/6/2021-2:29:8.700;508499608;44275520;5800;2120;5;1089;70;10;-0.1113;-0.7354;0.6124;2.94;-18.06;8.54;22;30;52
7/6/2021-2:29:8.800;508499603;44275535;5790;2345;5;1075;76;10;-0.1718;-0.7222;0.6056;2.66;-19.32;9.80;23;29;51
7/6/2021-2:29:8.900;508499597;44275550;5790;2457;6;1065;72;10;-0.1430;-0.7418;0.6627;3.92;-20.72;10.22;19;28;51
7/6/2021-2:29:9.0;508499592;44275568;5790;2800;6;1052;74;10;-0.1132;-0.7652;0.6427;3.64;-22.05;13.86;18;34;53
7/6/2021-2:29:9.100;508499588;44275588;5780;2905;7;1034;78;9;-0.1640;-0.7100;0.6588;5.32;-23.31;14.63;18;29;47
7/6/2021-2:29:9.200;508499583;44275610;5780;3041;7;1021;75;9;-0.1625;-0.7076;0.6661;3.92;-26.04;12.88;22;28;46
7/6/2021-2:29:9.300;508499578;44275632;5770;3221;8;1009;77;9;-0.1893;-0.8042;0.5578;2.73;-27.93;13.86;18;30;52
7/6/2021-2:29:9.400;508499573;44275658;5770;3724;8;1008;73;9;-0.1786;-0.7867;0.6373;0.14;-30.31;14.07;23;29;47
7/6/2021-2:29:9.500;508499570;44275685;5770;3742;9;1066;68;10;-0.1410;-0.7408;0.6285;2.31;-27.37;15.33;19;32;55
7/6/2021-2:29:9.600;508499565;44275712;5770;3874;9;1099;70;11;-0.1444;-0.7549;0.5583;0.00;-29.68;11.76;22;29;48
7/6/2021-2:29:9.700;508499562;44275740;5770;4039;9;1110;81;11;-0.1362;-0.8477;0.6344;-0.07;-29.61;12.04;20;29;51
7/6/2021-2:29:9.800;508499558;44275772;5770;4373;9;1130;86;11;-0.0268;-0.7564;0.5529;2.24;-29.05;13.86;19;29;49
7/6/2021-2:29:9.900;508499557;44275802;5770;4174;9;1178;78;12;-0.0478;-0.7906;0.5954;2.73;-29.40;13.51;18;34;53
7/6/2021-2:29:10.0;508499557;44275835;5760;4427;9;1205;75;12;-0.0991;-0.7017;0.5890;3.36;-30.73;12.88;19;29;47
7/6/2021-2:29:10.100;508499558;44275868;5760;4464;10;1227;80;12;-0.0869;-0.6456;0.6388;0.84;-29.96;13.23;18;29;48
7/6/2021-2:29:10.200;508499560;44275903;5760;4593;10;1260;83;13;-0.0883;-0.8677;0.6891;-0.98;-29.54;15.82;21;29;47
7/6/2021-2:29:10.300;508499562;44275940;5750;4846;10;1296;82;13;-0.1518;-0.7535;0.6583;-0.91;-27.02;17.71;19;29;50
7/6/2021-2:29:10.400;508499565;44275977;5750;5011;11;1317;73;14;-0.1386;-0.7915;0.6647;-0.70;-25.41;17.36;18;32;51
7/6/2021-2:29:10.500;508499568;44276015;5750;5145;11;1338;69;13;-0.1220;-0.7642;0.6300;-0.77;-27.02;16.31;18;29;47
7/6/2021-2:29:10.600;508499575;44276055;5740;5450;11;1371;69;14;-0.1122;-0.7359;0.6198;0.70;-28.07;12.60;23;29;47
7/6/2021-2:29:10.700;508499580;44276095;5740;5377;11;1400;71;14;-0.0776;-0.7603;0.6764;1.33;-26.32;9.10;21;28;51
7/6/2021-2:29:10.800;508499588;44276133;5740;5488;11;1416;74;14;0.0034;-0.7237;0.6939;0.91;-26.95;9.03;18;34;55
7/6/2021-2:29:10.900;508499595;44276175;5740;5825;11;1426;73;14;0.0268;-0.8184;0.7066;1.05;-20.86;10.92;19;29;47
7/6/2021-2:29:11.0;508499603;44276218;5740;6021;12;1447;70;14;0.0522;-0.7300;0.6388;1.68;-18.48;10.64;21;28;47
7/6/2021-2:29:11.100;508499612;44276262;5740;5977;12;1479;67;14;0.0132;-0.7330;0.6159;1.68;-15.96;8.40;21;29;50
7/6/2021-2:29:11.200;508499620;44276307;5730;6450;12;1502;69;15;-0.0195;-0.7193;0.7379;1.47;-14.28;6.30;23;29;50
7/6/2021-2:29:11.300;508499628;44276353;5730;6392;12;1527;69;15;-0.0098;-0.6983;0.5836;-0.28;-14.63;1.47;18;34;57
7/6/2021-2:29:11.400;508499638;44276402;5730;6728;12;1546;72;15;0.0371;-0.7642;0.6237;-0.84;-10.29;1.19;18;29;47
7/6/2021-2:29:11.500;508499648;44276450;5730;6917;13;1561;71;15;0.0747;-0.7706;0.6866;0.49;-8.96;1.61;23;29;47
7/6/2021-2:29:11.600;508499658;44276500;5720;7016;13;1585;66;16;0.0322;-0.8037;0.5958;1.54;-6.30;1.47;22;29;52
7/6/2021-2:29:11.700;508499668;44276553;5720;7272;13;1619;67;16;0.0766;-0.7769;0.6568;2.80;-4.83;0.77;22;34;56
7/6/2021-2:29:11.800;508499680;44276605;5720;7281;13;1653;60;16;0.0464;-0.6734;0.5973;2.66;-4.97;-2.10;23;28;50
7/6/2021-2:29:11.900;508499688;44276658;5720;7336;13;1661;49;17;0.0781;-0.8491;0.6305;2.45;-1.12;-0.28;21;29;52
7/6/2021-2:29:12.0;508499698;44276713;5720;7654;14;1614;0;15;0.0273;-0.7881;0.5998;2.73;-4.55;-2.10;23;29;50
7/6/2021-2:29:12.100;508499707;44276767;5710;7488;14;1509;0;13;0.0049;-0.8291;0.4900;4.20;-3.22;0.00;23;28;51
7/6/2021-2:29:12.200;508499717;44276820;5710;7402;14;1419;0;12;0.0146;-0.7701;0.6529;1.68;-4.90;-1.19;21;33;56
7/6/2021-2:29:12.300;508499725;44276875;5710;7589;14;1299;0;10;-0.0244;-0.8052;0.5934;0.84;-3.71;-3.01;23;29;50
7/6/2021-2:29:12.400;508499733;44276928;5710;7470;13;1192;0;9;0.0605;-0.8306;0.5939;1.26;-4.69;-2.66;20;28;51
7/6/2021-2:29:12.500;508499743;44276982;5710;7560;13;1106;28;9;0.0859;-0.8316;0.6120;2.87;-4.27;-2.87;19;29;49
7/6/2021-2:29:12.600;508499752;44277035;5710;7388;13;1026;22;6;0.0688;-0.8194;0.5793;1.89;-2.03;-1.05;22;34;53
7/6/2021-2:29:12.700;508499760;44277087;5710;7442;13;995;45;6;-0.0307;-0.7959;0.6178;2.80;-2.17;-2.73;23;28;50
7/6/2021-2:29:12.800;508499767;44277142;5710;7452;13;915;96;6;0.0200;-0.7115;0.5475;2.52;-1.47;-0.42;21;29;52
7/6/2021-2:29:12.900;508499777;44277195;5710;7521;13;868;94;9;0.0293;-0.7432;0.5812;-0.21;-3.78;-1.82;22;29;50
7/6/2021-2:29:13.0;508499783;44277250;5710;7611;14;871;94;9;-0.0825;-0.7891;0.6876;1.26;-2.94;-2.59;21;28;50
7/6/2021-2:29:13.100;508499792;44277307;5710;7858;14;895;89;10;-0.0366;-0.8062;0.6281;1.82;-3.57;-3.29;20;33;54
7/6/2021-2:29:13.200;508499802;44277362;5700;7791;14;897;92;10;0.0634;-0.7725;0.6983;2.66;-2.87;-1.19;27;29;49
7/6/2021-2:29:13.300;508499810;44277418;5700;7877;15;915;81;10;-0.0268;-0.7047;0.6007;2.38;-3.29;-0.84;20;29;56
7/6/2021-2:29:13.400;508499818;44277478;5700;8250;15;938;76;10;-0.0268;-0.7598;0.6647;1.47;-3.01;-1.89;21;29;49
7/6/2021-2:29:13.500;508499828;44277537;5700;8140;15;938;69;9;0.0059;-0.6207;0.5807;4.48;-4.76;-2.38;23;34;55
7/6/2021-2:29:13.600;508499837;44277597;5700;8414;15;968;70;10;-0.0493;-0.8433;0.5939;4.69;-3.01;-1.12;22;28;51
7/6/2021-2:29:13.700;508499845;44277657;5700;8396;16;994;78;10;-0.0268;-0.7896;0.7383;2.73;-3.15;-2.03;21;29;51
7/6/2021-2:29:13.800;508499853;44277720;5700;8653;16;1007;78;11;-0.0034;-0.7486;0.6681;1.96;-2.38;-0.91;19;29;50
7/6/2021-2:29:13.900;508499863;44277783;5700;8886;16;1012;76;11;-0.0176;-0.7974;0.6793;1.05;-2.24;-1.47;19;28;47
7/6/2021-2:29:14.0;508499872;44277848;5700;8989;16;1032;83;11;-0.0371;-0.6930;0.6539;1.89;-1.54;-1.54;21;34;53
7/6/2021-2:29:14.100;508499882;44277915;5700;9161;17;1047;90;11;-0.0883;-0.7457;0.5661;2.87;-1.19;-2.87;23;29;50
7/6/2021-2:29:14.200;508499890;44277982;5700;9243;17;1065;92;12;0.0356;-0.7769;0.6461;3.50;-1.26;-1.47;26;28;51
7/6/2021-2:29:14.300;508499898;44278050;5700;9317;17;1087;98;12;-0.0161;-0.7374;0.6315;3.22;-1.68;-2.73;17;29;56
7/6/2021-2:29:14.400;508499907;44278118;5700;9571;17;1084;95;12;0.0303;-0.7496;0.6515;2.73;-0.91;-3.85;18;34;51
7/6/2021-2:29:14.500;508499915;44278188;5700;9667;18;1108;97;13;0.0449;-0.7330;0.6334;2.31;-1.05;-3.71;22;28;46
7/6/2021-2:29:14.600;508499923;44278260;5700;9724;18;1133;98;14;0.0756;-0.7325;0.7027;0.56;-1.47;-1.61;28;29;51
7/6/2021-2:29:14.700;508499932;44278332;5700;9933;18;1129;99;14;0.0205;-0.8540;0.6827;-0.35;-0.77;-2.10;18;28;56
7/6/2021-2:29:14.800;508499938;44278405;5700;10073;18;1157;96;14;-0.0283;-0.7852;0.7066;-0.28;-1.89;-4.48;22;28;46
7/6/2021-2:29:14.900;508499947;44278480;5690;10266;19;1170;90;14;0.0010;-0.7535;0.5988;1.89;0.00;-4.41;23;34;56
7/6/2021-2:29:15.0;508499953;44278557;5690;10599;19;1192;79;14;0.0874;-0.8198;0.6661;3.36;-1.61;-5.18;18;28;51
7/6/2021-2:29:15.100;508499960;44278635;5690;10557;19;1207;74;13;0.1191;-0.8550;0.6661;2.38;-1.68;-6.65;17;28;46
7/6/2021-2:29:15.200;508499967;44278713;5690;10756;20;1230;73;13;0.0634;-0.8257;0.6603;3.29;0.56;-6.51;19;29;46
7/6/2021-2:29:15.300;508499973;44278792;5690;10791;20;1248;71;13;0.1127;-0.8467;0.5851;1.89;1.33;-6.30;19;34;53
7/6/2021-2:29:15.400;508499978;44278873;5690;11046;20;1260;74;14;0.0532;-0.7120;0.6276;4.55;4.41;-6.16;17;28;47
7/6/2021-2:29:15.500;508499982;44278953;5690;11037;20;1282;80;14;0.0800;-0.7266;0.7252;4.27;4.34;-8.75;18;29;46
7/6/2021-2:29:15.600;508499983;44279037;5690;11284;21;1286;81;14;0.1620;-0.7598;0.5954;2.52;5.39;-10.36;29;29;47
7/6/2021-2:29:15.700;508499987;44279120;5690;11387;21;1298;69;14;0.2767;-0.7169;0.6354;2.38;8.19;-10.64;22;29;58
7/6/2021-2:29:15.800;508499987;44279205;5690;11515;21;1297;34;15;0.2489;-0.7720;0.7393;0.49;10.57;-12.60;18;33;55
7/6/2021-2:29:15.900;508499985;44279290;5690;11626;21;1282;28;13;0.2250;-0.8535;0.5856;0.70;12.18;-14.35;23;28;46
7/6/2021-2:29:16.0;508499980;44279377;5690;11689;21;1267;29;11;0.2552;-0.8184;0.6217;0.56;14.07;-12.60;17;29;52
7/6/2021-2:29:16.100;508499975;44279462;5690;11615;21;1246;27;10;0.2611;-0.9311;0.4846;1.89;11.62;-13.72;18;29;46
7/6/2021-2:29:16.200;508499967;44279543;5690;11502;20;1300;22;11;0.1840;-0.8652;0.5636;4.48;14.07;-14.00;19;33;51
7/6/2021-2:29:16.300;508499955;44279625;5680;11342;20;1305;18;11;0.2020;-0.8779;0.5651;3.92;14.91;-16.10;18;29;48
7/6/2021-2:29:16.400;508499942;44279705;5680;11271;20;1252;14;10;0.2513;-0.8560;0.4631;3.36;14.28;-15.33;22;29;47
7/6/2021-2:29:16.500;508499927;44279783;5680;11241;20;1268;12;10;0.3055;-0.7740;0.4699;2.52;13.51;-16.45;18;28;51
7/6/2021-2:29:16.600;508499912;44279860;5680;11096;20;1262;10;10;0.2245;-0.9501;0.5968;0.14;15.40;-16.10;31;29;47
7/6/2021-2:29:16.700;508499892;44279935;5680;11174;20;1216;9;10;0.3099;-0.8208;0.4036;1.68;16.66;-14.21;18;32;63
7/6/2021-2:29:16.800;508499872;44280008;5680;10936;19;1223;8;10;0.2001;-0.8413;0.4875;1.82;15.82;-14.77;18;28;46
7/6/2021-2:29:16.900;508499847;44280077;5680;10741;19;1211;7;10;0.1044;-0.8198;0.4680;2.87;15.47;-17.64;17;29;47
7/6/2021-2:29:17.0;508499823;44280145;5680;10579;19;1192;4;10;0.2240;-0.9355;0.5207;2.52;14.91;-18.34;18;29;46
7/6/2021-2:29:17.100;508499798;44280210;5670;10581;19;1183;23;10;0.2059;-0.8989;0.5163;4.06;17.01;-16.03;17;33;51
7/6/2021-2:29:17.200;508499770;44280272;5670;10436;18;1199;57;10;0.2835;-0.8725;0.5285;3.36;17.50;-13.09;17;29;46
7/6/2021-2:29:17.300;508499742;44280328;5670;10097;18;1210;56;13;0.2015;-0.7730;0.5065;2.45;35.07;-14.35;18;29;46
7/6/2021-2:29:17.400;508499710;44280385;5670;10244;18;1223;55;12;0.1649;-0.7374;0.5695;5.04;17.01;-15.82;17;29;47
7/6/2021-2:29:17.500;508499678;44280440;5670;10172;19;1190;77;11;0.1542;-0.7969;0.5597;4.48;14.56;-16.17;17;29;46
7/6/2021-2:29:17.600;508499643;44280493;5670;10462;19;1199;67;11;0.1771;-0.8140;0.6476;3.50;14.00;-15.96;23;33;50
7/6/2021-2:29:17.700;508499608;44280548;5670;10632;19;1214;70;11;0.1142;-0.8213;0.6276;2.66;14.77;-14.35;17;29;52
7/6/2021-2:29:17.800;508499570;44280598;5670;10645;20;1215;63;11;0.1728;-0.8286;0.6198;1.96;12.25;-14.91;17;29;46
7/6/2021-2:29:17.900;508499528;44280648;5660;11231;20;1238;61;12;0.1815;-0.9682;0.6051;2.17;14.35;-12.18;18;29;46
7/6/2021-2:29:18.0;508499488;44280695;5670;10838;20;1250;63;12;0.2064;-0.7964;0.5134;3.71;12.32;-13.23;19;33;51
7/6/2021-2:29:18.100;508499448;44280745;5660;11060;20;1278;64;13;0.0893;-0.7159;0.6061;5.53;14.21;-11.13;23;29;48
7/6/2021-2:29:18.200;508499405;44280788;5660;11132;21;1291;38;13;0.0117;-0.7886;0.6305;3.64;10.78;-10.50;18;28;51
7/6/2021-2:29:18.300;508499360;44280832;5660;11178;21;1283;0;12;-0.0542;-0.7598;0.6017;1.54;7.84;-11.13;21;29;47
7/6/2021-2:29:18.400;508499313;44280875;5660;11757;21;1269;0;11;0.1069;-0.6393;0.5836;-5.04;9.73;-7.14;23;29;50
7/6/2021-2:29:18.500;508499267;44280917;5660;11520;21;1189;0;10;-0.0083;-11.195;0.5773;-3.64;4.06;-10.22;22;32;55
7/6/2021-2:29:18.600;508499220;44280960;5650;11734;21;1092;8;9;0.1035;-11.039;0.6529;4.83;5.95;-1.68;22;29;51
7/6/2021-2:29:18.700;508499175;44280998;5650;11215;21;1023;16;8;-0.0459;-0.8081;0.4875;8.12;1.47;-3.71;19;29;51
7/6/2021-2:29:18.800;508499127;44281033;5650;11589;21;1008;61;8;-0.0771;-0.7164;0.5929;9.24;-17.36;-5.25;18;28;47
7/6/2021-2:29:18.900;508499080;44281068;5650;11223;21;1029;91;10;-0.0888;-0.6934;0.4685;13.30;5.32;-5.04;18;34;52
7/6/2021-2:29:19.0;508499040;44281103;5650;10546;22;1195;70;14;0.0517;-0.8296;0.6393;-0.91;-1.47;-4.83;19;29;47
7/6/2021-2:29:19.100;508498988;44281147;5650;11885;22;1305;67;15;0.0244;-0.7867;0.6256;-4.69;-0.91;-0.42;18;28;47
7/6/2021-2:29:19.200;508498943;44281188;5650;11603;21;1263;69;13;-0.0981;-0.8174;0.6920;-2.31;-2.59;-2.87;17;30;48
7/6/2021-2:29:19.300;508498887;44281218;5650;12287;22;1137;92;11;-0.0644;-0.8560;0.5905;2.24;-3.01;-2.80;20;29;46
7/6/2021-2:29:19.400;508498835;44281253;5650;12386;22;927;85;12;0.0005;-0.7637;0.6090;3.43;-2.87;-2.59;20;32;52
7/6/2021-2:29:19.500;508498778;44281287;5660;12798;23;925;100;11;-0.0224;-0.7676;0.5817;3.36;-1.89;-2.10;18;29;49
7/6/2021-2:29:19.600;508498732;44281332;5660;12581;24;925;96;12;-0.0454;-0.7554;0.6349;2.59;-3.22;-2.94;19;29;47
7/6/2021-2:29:19.700;508498677;44281372;5660;12963;24;959;100;11;-0.0127;-0.6427;0.6437;0.98;-2.38;-3.29;17;28;47
7/6/2021-2:29:19.800;508498625;44281412;5660;12668;24;961;90;13;-0.0537;-0.6925;0.6442;0.49;-2.66;-2.59;18;34;51
7/6/2021-2:29:19.900;508498567;44281450;5660;13228;25;982;98;13;-0.0117;-0.6915;0.6905;1.19;-3.29;-2.17;19;29;47
7/6/2021-2:29:20.0;508498507;44281493;5660;14016;25;1007;99;14;-0.0639;-0.7720;0.5427;1.33;-2.45;-2.38;17;28;47
7/6/2021-2:29:20.100;508498448;44281533;5670;13769;26;1012;96;15;-0.0625;-0.7266;0.7037;-0.21;-3.78;-3.43;18;30;47
7/6/2021-2:29:20.200;508498395;44281578;5660;13603;26;1037;97;15;-0.0947;-0.7486;0.5495;0.91;-3.22;-2.45;19;29;47
7/6/2021-2:29:20.300;508498337;44281628;5660;14182;27;1055;98;16;-0.0361;-0.6808;0.7144;1.05;-4.48;-3.22;17;32;51
7/6/2021-2:29:20.400;508498280;44281675;5660;14092;27;1074;97;16;-0.1181;-0.7208;0.5500;1.33;-3.08;-2.80;19;29;46
7/6/2021-2:29:20.500;508498220;44281723;5660;14417;28;1097;99;16;0.0117;-0.7881;0.6149;0.84;-5.88;-1.96;20;29;48
7/6/2021-2:29:20.600;508498158;44281773;5660;14775;28;1113;99;17;-0.0361;-0.6700;0.6627;1.05;-6.02;-1.82;19;28;48
7/6/2021-2:29:20.700;508498093;44281823;5660;15359;29;1139;98;17;-0.0581;-0.6559;0.6822;2.03;-3.71;-1.82;21;34;53
7/6/2021-2:29:20.900;508497960;44281912;5660;15403;30;1182;98;19;-0.0883;-0.7066;0.6427;1.61;-3.08;-1.68;17;78;99
7/6/2021-2:29:21.0;508497888;44281960;5660;16246;30;1209;99;19;-0.0722;-0.6764;0.6573;1.75;-1.89;-1.47;18;30;47
7/6/2021-2:29:21.100;508497817;44282012;5660;16733;31;1225;99;20;-0.1420;-0.5949;0.6608;2.03;-0.56;-1.75;19;29;47
7/6/2021-2:29:21.200;508497748;44282063;5660;16502;32;1251;98;20;0.1230;-0.7584;0.7227;3.08;-8.75;-1.54;18;28;47
7/6/2021-2:29:21.300;508497677;44282115;5650;16856;32;1272;98;21;0.0712;-0.7745;0.7261;3.50;-7.98;-1.05;21;34;52
7/6/2021-2:29:21.400;508497595;44282167;5650;18131;33;1301;98;21;-0.1274;-0.8369;0.5954;0.84;-6.86;-2.52;21;29;50
7/6/2021-2:29:21.500;508497528;44282227;5650;17241;33;1321;100;23;-0.0185;-0.6202;0.7618;4.62;-2.17;-2.52;19;28;49
7/6/2021-2:29:21.600;508497450;44282282;5660;18051;34;1341;98;23;-0.0273;-0.7803;0.6315;0.70;-4.41;-2.52;18;30;49
7/6/2021-2:29:21.700;508497373;44282337;5650;18220;34;1367;99;24;-0.0278;-0.6720;0.6608;2.45;-5.53;-3.57;19;34;52
7/6/2021-2:29:21.800;508497297;44282397;5650;18541;35;1392;98;25;-0.0610;-0.7364;0.6642;1.19;-3.99;-3.36;18;29;48
7/6/2021-2:29:21.900;508497218;44282458;5640;18732;36;1415;98;26;-0.0073;-0.7310;0.6788;2.59;-5.53;-3.15;20;30;48
7/6/2021-2:29:22.0;508497133;44282517;5650;19518;36;1438;98;28;0.0346;-0.7393;0.7066;3.01;-4.27;-3.85;20;28;48
7/6/2021-2:29:22.100;508497053;44282580;5640;19624;37;1468;98;29;0.0669;-0.8101;0.8247;2.73;-3.15;-3.22;17;29;49
7/6/2021-2:29:22.200;508496970;44282645;5640;19926;38;1491;89;30;0.0664;-0.8008;0.7896;1.82;-4.13;-3.92;21;34;51
