Date-Time,Latitude,Longitude,Altitude(cm),GPSSpeed(mknots),CarSpeed(Km/h),Engine(RPM),CarLoad(%),MassAir(g/s),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),T_OBD(ms),T_SAVE(ms),T_MAIN(ms)
6/6/2021-24:25:28.500,508233342,46129497,8040,8,0,294,0,2,-0.0381,-0.8003,0.5846,2.17,-4.34,-1.96,24,0,117
6/6/2021-24:25:28.600,508233340,46129497,8040,23,0,220,83,3,-0.0415,-0.7823,0.5963,2.17,-4.06,-1.75,19,27,51
6/6/2021-24:25:28.700,508233340,46129497,8040,18,0,366,81,3,-0.0439,-0.7725,0.6217,2.31,-4.55,-2.03,18,27,46
6/6/2021-24:25:28.800,508233340,46129497,8040,12,0,522,75,4,-0.0346,-0.7852,0.6261,2.10,-4.34,-2.31,18,32,50
6/6/2021-24:25:28.900,508233340,46129497,8040,21,0,688,59,7,-0.0410,-0.8052,0.6061,2.24,-4.34,-2.03,19,28,46
6/6/2021-24:25:29.0,508233340,46129497,8040,20,0,786,3,10,-0.0381,-0.8101,0.6002,2.24,-4.20,-2.10,19,27,46
6/6/2021-24:25:29.100,508233340,46129497,8040,11,0,842,11,10,-0.0249,-0.7974,0.5910,2.45,-4.27,-1.89,18,28,47
6/6/2021-24:25:29.200,508233340,46129497,8040,39,0,800,18,9,-0.0312,-0.8072,0.5988,2.03,-4.69,-2.10,22,28,46
6/6/2021-24:25:29.300,508233340,46129495,8040,32,0,766,19,8,-0.0454,-0.8032,0.5949,1.96,-4.34,-2.17,18,31,53
6/6/2021-24:25:29.400,508233340,46129495,8040,20,0,768,18,8,-0.0342,-0.8120,0.5924,2.03,-4.41,-2.03,18,29,47
6/6/2021-24:25:29.500,508233340,46129495,8040,22,0,768,19,8,-0.0386,-0.7871,0.5797,2.24,-4.41,-1.89,19,28,46
6/6/2021-24:25:29.600,508233340,46129495,8040,39,0,765,19,8,-0.0342,-0.7901,0.5705,2.17,-3.85,-1.89,18,27,46
6/6/2021-24:25:29.700,508233340,46129495,8040,28,0,766,18,8,-0.0351,-0.8101,0.5812,2.24,-3.78,-2.03,19,29,47
6/6/2021-24:25:29.800,508233340,46129495,8040,18,0,771,17,8,-0.0517,-0.7881,0.6012,2.38,-4.27,-1.96,20,31,50
6/6/2021-24:25:29.900,508233340,46129495,8040,32,0,774,17,9,-0.0361,-0.8023,0.5973,2.03,-4.13,-1.75,18,28,48
6/6/2021-24:25:30.0,508233338,46129495,8040,13,0,776,16,9,-0.0376,-0.8067,0.6017,2.10,-4.48,-2.10,20,29,47
6/6/2021-24:25:30.100,508233338,46129495,8040,12,0,775,16,9,-0.0400,-0.8042,0.5851,1.68,-4.06,-1.89,20,27,47
6/6/2021-24:25:30.200,508233338,46129495,8040,12,0,768,20,8,-0.0429,-0.7998,0.5802,2.17,-4.20,-1.96,18,31,51
6/6/2021-24:25:30.300,508233338,46129495,8040,14,0,760,20,9,-0.0342,-0.8003,0.5807,2.31,-4.48,-1.96,19,29,47
6/6/2021-24:25:30.400,508233338,46129495,8040,1,0,760,20,9,-0.0376,-0.7896,0.5734,2.17,-3.92,-1.89,19,27,46
6/6/2021-24:25:30.500,508233338,46129495,8040,7,0,763,20,9,-0.0434,-0.8120,0.6051,2.31,-4.13,-1.96,25,28,47
6/6/2021-24:25:30.600,508233338,46129495,8040,17,0,764,20,9,-0.0454,-0.8003,0.6198,3.01,-4.06,-2.17,22,28,53
6/6/2021-24:25:30.700,508233338,46129495,8040,22,0,765,20,9,-0.0288,-0.8013,0.5993,2.17,-3.99,-1.96,19,30,52
6/6/2021-24:25:30.800,508233338,46129495,8040,18,0,766,20,9,-0.0322,-0.8067,0.5993,2.24,-4.34,-1.96,18,28,47
6/6/2021-24:25:30.900,508233338,46129495,8040,14,0,766,20,9,-0.0337,-0.8403,0.6285,1.19,-5.18,-2.17,20,29,47
6/6/2021-24:25:31.0,508233338,46129495,8040,20,0,764,20,9,-0.0268,-0.8150,0.6066,1.89,-4.55,-2.24,19,27,47
6/6/2021-24:25:31.100,508233338,46129495,8040,45,0,762,21,9,-0.0273,-0.7857,0.5754,2.38,-4.48,-2.10,18,28,47
6/6/2021-24:25:31.200,508233338,46129495,8040,30,0,757,23,9,-0.0337,-0.8042,0.5910,1.82,-4.48,-2.10,20,32,50
6/6/2021-24:25:31.300,508233338,46129495,8040,29,0,754,25,9,-0.0371,-0.7974,0.5749,2.10,-4.48,-1.96,19,27,47
6/6/2021-24:25:31.400,508233338,46129495,8040,26,0,751,25,9,-0.0337,-0.8081,0.5866,1.89,-4.62,-2.03,17,28,47
6/6/2021-24:25:31.500,508233338,46129495,8040,17,0,751,27,9,-0.0400,-0.7896,0.5841,2.10,-4.06,-1.96,24,29,46
6/6/2021-24:25:31.600,508233337,46129495,8040,21,0,752,27,6,-0.0410,-0.8052,0.5788,1.75,-4.41,-2.10,19,31,55
6/6/2021-24:25:31.700,508233337,46129495,8040,11,0,752,32,5,-0.0327,-0.8023,0.5778,2.24,-4.48,-1.89,17,28,47
6/6/2021-24:25:31.800,508233337,46129495,8040,14,0,753,37,5,-0.0366,-0.8018,0.5871,1.89,-4.27,-2.10,19,29,46
6/6/2021-24:25:31.900,508233337,46129495,8040,6,0,754,38,6,-0.0312,-0.7886,0.5793,2.17,-3.99,-1.82,21,27,46
6/6/2021-24:25:32.0,508233337,46129495,8040,23,0,758,39,6,-0.0371,-0.8042,0.5797,2.38,-3.71,-1.89,20,28,49
6/6/2021-24:25:32.100,508233337,46129495,8040,18,0,759,40,6,-0.0337,-0.7974,0.5788,2.31,-4.20,-2.10,19,32,52
6/6/2021-24:25:32.200,508233337,46129495,8040,20,0,761,42,6,-0.0429,-0.7925,0.5807,2.45,-3.85,-2.03,20,27,46
6/6/2021-24:25:32.300,508233337,46129495,8040,4,0,762,43,6,-0.0478,-0.8047,0.5846,2.24,-3.92,-2.17,19,28,48
6/6/2021-24:25:32.400,508233337,46129495,8040,24,0,765,42,6,-0.0381,-0.8106,0.5929,2.17,-4.27,-2.10,20,28,47
6/6/2021-24:25:32.500,508233337,46129495,8040,6,0,770,40,6,-0.0351,-0.7993,0.5714,1.68,-4.34,-2.03,25,27,47
6/6/2021-24:25:32.600,508233337,46129495,8040,14,0,776,39,6,-0.0322,-0.8052,0.5929,1.68,-4.69,-2.10,19,31,56
6/6/2021-24:25:32.700,508233337,46129493,8040,23,0,777,40,6,-0.0337,-0.8028,0.5871,1.89,-4.55,-2.03,20,29,48
6/6/2021-24:25:32.800,508233337,46129495,8040,19,0,776,40,6,-0.0356,-0.8086,0.5749,2.31,-4.20,-1.89,19,27,47
6/6/2021-24:25:32.900,508233337,46129495,8040,21,0,774,41,6,-0.0439,-0.8008,0.5807,2.66,-3.57,-1.96,20,28,47
6/6/2021-24:25:33.0,508233337,46129493,8040,38,0,773,41,6,-0.0478,-0.8096,0.5890,2.24,-4.06,-2.03,20,31,51
6/6/2021-24:25:33.100,508233337,46129495,8040,37,0,774,40,6,-0.0400,-0.8096,0.6007,2.17,-4.41,-2.03,19,28,48
6/6/2021-24:25:33.200,508233337,46129493,8040,25,0,777,40,6,-0.0205,-0.8125,0.6071,1.75,-4.62,-2.10,19,28,47
6/6/2021-24:25:33.300,508233337,46129493,8040,43,0,780,37,6,-0.0307,-0.7901,0.5832,2.38,-4.48,-2.03,22,28,47
6/6/2021-24:25:33.400,508233337,46129495,8040,44,0,778,38,6,-0.0390,-0.8081,0.5851,2.31,-3.78,-2.03,22,28,50
6/6/2021-24:25:33.500,508233337,46129495,8040,22,0,776,37,6,-0.0322,-0.8047,0.6105,2.38,-4.62,-2.10,25,31,53
6/6/2021-24:25:33.600,508233337,46129495,8040,7,0,773,39,6,-0.0386,-0.8076,0.6041,2.10,-4.13,-1.96,20,28,53
6/6/2021-24:25:33.700,508233337,46129495,8040,15,0,769,42,6,-0.0303,-0.8032,0.6085,2.24,-4.62,-1.89,19,28,48
6/6/2021-24:25:33.800,508233338,46129495,8040,13,0,770,42,6,-0.0420,-0.7979,0.5866,1.75,-4.55,-2.17,20,28,47
6/6/2021-24:25:33.900,508233338,46129495,8040,31,0,776,41,6,-0.0429,-0.7940,0.5710,2.10,-3.85,-1.89,19,28,48
6/6/2021-24:25:34.0,508233338,46129495,8040,12,0,781,40,6,-0.0386,-0.7998,0.5807,2.38,-3.92,-2.10,19,31,50
6/6/2021-24:25:34.100,508233338,46129495,8040,9,0,791,34,6,-0.0405,-0.8042,0.5993,2.24,-3.92,-1.75,19,28,47
6/6/2021-24:25:34.200,508233338,46129495,8040,28,0,799,32,6,-0.0346,-0.8135,0.5993,1.96,-4.48,-2.10,19,27,46
6/6/2021-24:25:34.300,508233338,46129495,8040,16,0,795,36,6,-0.0342,-0.8057,0.5841,2.31,-4.41,-2.10,19,28,47
6/6/2021-24:25:34.400,508233338,46129495,8040,25,0,789,37,6,-0.0415,-0.7964,0.5836,2.24,-3.92,-1.96,19,31,50
6/6/2021-24:25:34.500,508233338,46129495,8040,37,0,787,36,6,-0.0312,-0.8013,0.6071,2.31,-4.20,-1.96,18,27,46
6/6/2021-24:25:34.600,508233338,46129495,8040,15,0,788,36,6,-0.0346,-0.7876,0.5944,2.03,-4.55,-1.75,20,28,46
6/6/2021-24:25:34.700,508233338,46129495,8040,28,0,789,36,6,-0.0346,-0.7959,0.5793,2.03,-4.41,-1.96,22,28,48
6/6/2021-24:25:34.800,508233338,46129495,8040,21,0,792,32,6,-0.0376,-0.8086,0.5924,2.38,-4.20,-2.03,20,27,49
6/6/2021-24:25:34.900,508233338,46129495,8040,10,0,791,34,6,-0.0332,-0.8023,0.6046,1.96,-4.41,-2.03,20,31,51
6/6/2021-24:25:35.0,508233338,46129495,8040,36,0,787,32,6,-0.0312,-0.7989,0.5910,1.96,-4.62,-2.03,20,28,48
6/6/2021-24:25:35.100,508233338,46129495,8040,18,0,785,34,6,-0.0459,-0.7984,0.5749,2.31,-4.27,-2.10,19,27,47
6/6/2021-24:25:35.200,508233338,46129495,8040,19,0,780,35,6,-0.0351,-0.8062,0.5983,2.52,-3.85,-1.75,20,28,47
6/6/2021-24:25:35.300,508233338,46129495,8040,13,0,776,36,5,-0.0273,-0.8008,0.6066,2.17,-4.62,-2.17,20,28,48
6/6/2021-24:25:35.400,508233338,46129495,8040,37,0,775,35,5,-0.0386,-0.8008,0.6017,2.03,-4.41,-1.89,20,32,52
6/6/2021-24:25:35.500,508233338,46129495,8040,58,0,778,34,5,-0.0312,-0.8028,0.5934,1.82,-4.69,-2.17,19,28,48
6/6/2021-24:25:35.600,508233338,46129495,8040,14,0,781,32,5,-0.0400,-0.8032,0.5749,2.10,-3.99,-2.17,20,28,47
6/6/2021-24:25:35.700,508233338,46129493,8040,21,0,777,34,6,-0.0405,-0.8023,0.5807,2.45,-3.85,-1.96,20,27,47
6/6/2021-24:25:35.800,508233338,46129493,8040,57,0,774,35,5,-0.0498,-0.8052,0.5900,2.17,-3.92,-2.10,21,31,51
6/6/2021-24:25:35.900,508233338,46129493,8040,57,0,770,36,5,-0.0298,-0.7993,0.6080,2.03,-4.27,-1.89,20,27,48
6/6/2021-24:25:36.0,508233338,46129493,8040,8,0,766,39,5,-0.0337,-0.8115,0.6041,2.17,-4.62,-2.10,19,27,47
6/6/2021-24:25:36.100,508233338,46129493,8040,16,0,758,43,5,-0.0293,-0.7984,0.6027,1.96,-4.41,-2.03,22,28,47
6/6/2021-24:25:36.200,508233338,46129493,8040,26,0,751,48,5,-0.0293,-0.8091,0.5939,1.75,-4.69,-2.17,20,27,49
6/6/2021-24:25:36.400,508233340,46129493,8040,3,0,744,52,5,-0.0376,-0.8028,0.6080,2.38,-4.34,-2.03,21,81,101
6/6/2021-24:25:36.500,508233340,46129493,8040,19,0,746,52,5,-0.0342,-0.8052,0.6149,1.75,-4.48,-2.10,18,27,48
6/6/2021-24:25:36.600,508233340,46129493,8040,17,0,747,54,5,-0.0351,-0.8164,0.6017,2.17,-4.34,-2.03,19,28,46
6/6/2021-24:25:36.700,508233340,46129493,8040,13,0,744,60,5,-0.0298,-0.8042,0.6105,2.10,-4.55,-2.10,21,28,47
6/6/2021-24:25:36.800,508233340,46129493,8040,21,0,743,58,5,-0.0137,-0.8013,0.6090,2.17,-4.55,-2.10,19,27,48
6/6/2021-24:25:36.900,508233340,46129493,8040,25,0,751,55,6,-0.0346,-0.8067,0.5998,1.82,-4.20,-2.17,19,32,52
6/6/2021-24:25:37.0,508233340,46129493,8040,12,0,762,50,6,-0.0239,-0.8023,0.6139,2.24,-4.55,-2.10,21,28,47
6/6/2021-24:25:37.100,508233340,46129493,8040,27,0,786,41,6,-0.0278,-0.8028,0.5836,1.89,-4.62,-2.03,19,27,48
6/6/2021-24:25:37.200,508233340,46129493,8040,25,0,794,41,6,-0.0386,-0.7915,0.5749,2.45,-3.85,-1.96,19,28,47
6/6/2021-24:25:37.300,508233340,46129493,8040,6,0,790,41,6,-0.0405,-0.8086,0.5900,2.24,-3.92,-1.89,21,31,50
6/6/2021-24:25:37.400,508233342,46129493,8040,19,0,784,43,6,-0.0346,-0.8023,0.6007,2.03,-4.48,-2.10,22,27,48
6/6/2021-24:25:37.500,508233342,46129493,8040,13,0,777,44,6,-0.0327,-0.8062,0.5958,1.61,-4.55,-2.24,21,28,50
6/6/2021-24:25:37.600,508233342,46129492,8040,42,0,774,45,6,-0.0381,-0.7950,0.5783,2.31,-4.34,-2.03,21,28,50
6/6/2021-24:25:37.700,508233342,46129493,8040,22,0,771,44,6,-0.0400,-0.8111,0.5905,2.10,-3.85,-2.03,19,27,48
6/6/2021-24:25:37.800,508233342,46129492,8040,34,0,770,46,6,-0.0478,-0.8120,0.5773,2.17,-3.71,-1.96,20,32,51
6/6/2021-24:25:37.900,508233342,46129492,8040,3,0,767,46,6,-0.0376,-0.8125,0.6002,2.03,-3.92,-1.89,21,28,48
6/6/2021-24:25:38.0,508233342,46129492,8040,23,0,769,44,5,-0.0317,-0.8072,0.6032,2.17,-4.41,-2.10,19,27,48
6/6/2021-24:25:38.100,508233342,46129492,8040,38,0,770,46,6,-0.0303,-0.8008,0.5993,2.10,-4.41,-1.89,20,28,47
6/6/2021-24:25:38.200,508233342,46129492,8040,38,0,765,47,6,-0.0434,-0.8013,0.5793,1.75,-4.34,-2.10,21,28,48
6/6/2021-24:25:38.300,508233342,46129492,8040,16,0,762,49,5,-0.0361,-0.7940,0.5680,2.17,-4.41,-2.03,19,30,51
6/6/2021-24:25:38.400,508233342,46129492,8040,42,0,762,49,5,-0.0425,-0.8037,0.5827,2.10,-4.41,-2.17,20,28,47
6/6/2021-24:25:38.500,508233342,46129492,8040,41,0,762,50,6,-0.0332,-0.7925,0.5773,2.31,-4.13,-2.03,21,28,48
6/6/2021-24:25:38.600,508233342,46129492,8040,15,0,762,50,6,-0.0434,-0.7959,0.5744,2.31,-3.92,-2.10,19,27,48
6/6/2021-24:25:38.700,508233342,46129492,8040,43,0,760,52,6,-0.0522,-0.8052,0.5749,2.17,-3.92,-2.10,20,32,51
6/6/2021-24:25:38.800,508233342,46129492,8040,9,0,760,52,6,-0.0312,-0.7959,0.5954,2.45,-3.85,-1.75,23,28,48
6/6/2021-24:25:38.900,508233342,46129492,8040,32,0,761,52,6,-0.0478,-0.8189,0.5978,1.89,-4.27,-2.03,20,27,50
6/6/2021-24:25:39.0,508233342,46129492,8040,31,0,768,47,6,-0.0429,-0.8028,0.6032,2.24,-4.13,-2.03,20,28,48
6/6/2021-24:25:39.100,508233343,46129492,8040,7,0,784,43,6,-0.0254,-0.8062,0.5983,1.75,-4.55,-2.24,21,27,47
6/6/2021-24:25:39.200,508233342,46129492,8040,30,0,787,44,6,-0.0298,-0.7945,0.5832,2.03,-4.41,-1.89,19,31,52
6/6/2021-24:25:39.300,508233343,46129492,8040,37,0,779,46,6,-0.0327,-0.7974,0.5841,2.24,-3.85,-1.89,20,28,47
6/6/2021-24:25:39.400,508233343,46129492,8040,16,0,775,46,6,-0.0478,-0.8111,0.5788,2.45,-3.78,-1.89,21,27,47
6/6/2021-24:25:39.500,508233343,46129492,8040,8,0,774,46,6,-0.0371,-0.8091,0.5973,2.10,-4.27,-2.03,20,37,58
6/6/2021-24:25:39.600,508233343,46129492,8040,8,0,775,46,6,-0.0307,-0.8037,0.5915,1.68,-4.69,-1.89,21,28,48
6/6/2021-24:25:39.700,508233343,46129492,8040,12,0,770,49,6,-0.0381,-0.7930,0.5973,2.10,-4.69,-2.10,21,30,51
6/6/2021-24:25:39.800,508233343,46129492,8040,29,0,764,50,6,-0.0351,-0.7964,0.5832,1.96,-4.62,-2.03,20,28,49
6/6/2021-24:25:39.900,508233343,46129492,8030,10,0,762,52,6,-0.0268,-0.8003,0.5778,2.03,-4.27,-1.89,21,28,48
6/6/2021-24:25:40.0,508233343,46129492,8030,13,0,757,55,6,-0.0444,-0.7896,0.5592,2.10,-3.99,-1.96,21,27,48
6/6/2021-24:25:40.100,508233343,46129492,8030,33,0,753,58,5,-0.0298,-0.8169,0.5885,1.61,-4.62,-2.03,20,31,52
6/6/2021-24:25:40.200,508233343,46129492,8030,23,0,753,60,5,-0.0312,-0.8106,0.5876,1.96,-4.76,-1.96,19,28,48
6/6/2021-24:25:40.300,508233343,46129492,8030,32,0,751,61,6,-0.0317,-0.7959,0.5749,1.96,-4.62,-1.89,18,27,46
6/6/2021-24:25:40.400,508233343,46129492,8030,25,0,762,56,6,-0.0405,-0.7950,0.5841,2.38,-3.92,-1.89,19,28,46
6/6/2021-24:25:40.500,508233343,46129492,8030,17,0,780,48,6,-0.0444,-0.8120,0.5924,2.17,-4.55,-1.89,21,28,47
6/6/2021-24:25:40.600,508233343,46129492,8030,11,0,806,40,6,-0.0210,-0.7910,0.6012,2.31,-4.34,-1.96,20,30,51
6/6/2021-24:25:40.700,508233343,46129492,8030,16,0,800,44,6,-0.0439,-0.7989,0.5714,2.03,-4.27,-1.96,19,28,48
6/6/2021-24:25:40.800,508233343,46129492,8030,29,0,791,46,6,-0.0532,-0.8062,0.5797,2.38,-3.71,-1.82,21,28,47
6/6/2021-24:25:40.900,508233343,46129492,8030,15,0,784,46,6,-0.0356,-0.8013,0.6037,1.82,-4.27,-1.82,20,27,48
6/6/2021-24:25:41.0,508233343,46129492,8030,10,0,783,45,6,-0.0410,-0.7959,0.5851,1.96,-4.62,-2.03,20,28,48
6/6/2021-24:25:41.100,508233343,46129492,8030,25,0,782,72,6,-0.0205,-0.7950,0.5724,2.17,-4.13,-2.10,21,32,52
6/6/2021-24:25:41.200,508233343,46129492,8030,40,0,808,74,6,-0.0322,-0.8023,0.5783,2.17,-4.06,-1.89,21,27,48
6/6/2021-24:25:41.300,508233343,46129492,8030,17,0,870,69,7,-0.0264,-0.8062,0.5675,2.24,-4.20,-2.10,19,28,49
6/6/2021-24:25:41.400,508233343,46129492,8030,16,0,924,71,8,-0.0361,-0.7867,0.5749,2.03,-3.85,-1.96,20,28,47
6/6/2021-24:25:41.500,508233343,46129493,8030,29,0,968,76,8,-0.0337,-0.7979,0.6037,2.31,-4.27,-1.96,20,30,50
6/6/2021-24:25:41.600,508233343,46129493,8030,18,0,1030,78,10,-0.0376,-0.7832,0.5993,2.38,-4.13,-1.75,20,28,48
6/6/2021-24:25:41.700,508233343,46129493,8030,57,0,1076,65,11,-0.0264,-0.7857,0.6090,2.24,-4.20,-1.89,21,28,48
6/6/2021-24:25:41.800,508233343,46129493,8030,26,0,1116,56,11,-0.0727,-0.8286,0.5871,1.82,-4.27,-2.10,20,27,48
6/6/2021-24:25:41.900,508233343,46129493,8030,51,0,1131,51,11,-0.0459,-0.8150,0.6134,2.59,-4.41,-2.24,19,28,48
6/6/2021-24:25:42.0,508233343,46129492,8030,14,0,1137,51,10,-0.0346,-0.6437,0.5758,2.59,-4.06,-1.61,20,32,51
6/6/2021-24:25:42.100,508233343,46129492,8030,51,0,1139,49,10,-0.0239,-0.7813,0.5822,1.68,-4.62,-1.89,20,27,47
6/6/2021-24:25:42.200,508233343,46129492,8030,46,0,1142,49,10,-0.0683,-0.7925,0.5998,2.10,-4.76,-1.68,20,28,48
6/6/2021-24:25:42.300,508233345,46129492,8030,105,0,1138,50,10,-0.0449,-0.8179,0.6242,1.96,-4.62,-1.89,20,27,47
6/6/2021-24:25:42.400,508233345,46129492,8030,121,0,1132,52,10,-0.0351,-0.7662,0.5949,2.94,-4.48,-1.68,20,28,48
6/6/2021-24:25:42.500,508233345,46129490,8030,114,0,1123,57,10,-0.0205,-0.7774,0.6071,2.03,-4.69,-1.61,21,26,46
6/6/2021-24:25:42.600,508233347,46129490,8030,192,0,1115,62,10,-0.0756,-0.7920,0.5919,2.17,-5.04,-1.54,21,27,48
6/6/2021-24:25:42.700,508233347,46129488,8030,189,0,1102,68,10,-0.0327,-0.8062,0.6500,1.82,-4.83,-1.54,20,28,49
6/6/2021-24:25:42.800,508233348,46129488,8030,281,0,1086,74,9,-0.0600,-0.7603,0.5797,2.94,-4.34,-1.19,20,28,48
6/6/2021-24:25:42.900,508233348,46129487,8030,325,0,1076,81,9,-0.0678,-0.8150,0.5983,1.96,-5.25,-1.61,20,31,51
6/6/2021-24:25:43.0,508233350,46129485,8030,317,0,1065,87,10,-0.0468,-0.7828,0.5807,2.52,-4.83,-1.33,21,28,48
6/6/2021-24:25:43.100,508233352,46129482,8030,398,0,1065,83,10,-0.0708,-0.7706,0.6183,1.82,-4.97,-1.12,19,28,49
6/6/2021-24:25:43.200,508233353,46129480,8030,472,0,1076,74,10,-0.0059,-0.7657,0.6300,2.87,-5.18,-0.84,20,27,46
6/6/2021-24:25:43.300,508233355,46129478,8030,509,0,1100,66,11,-0.0434,-0.7706,0.6041,2.03,-5.25,-1.12,19,28,48
6/6/2021-24:25:43.400,508233357,46129475,8030,544,1,1119,58,11,-0.0620,-0.7974,0.5993,1.82,-5.60,-0.98,20,31,50
6/6/2021-24:25:43.500,508233360,46129472,8030,556,1,1137,52,11,-0.0561,-0.8091,0.6227,2.03,-5.67,-1.19,19,27,47
6/6/2021-24:25:43.600,508233362,46129468,8030,675,1,1143,54,10,-0.0205,-0.7701,0.6178,3.57,-5.46,-0.77,20,28,47
6/6/2021-24:25:43.700,508233365,46129465,8030,688,1,1141,55,10,-0.0205,-0.7554,0.5929,2.59,-5.81,-0.91,19,28,48
6/6/2021-24:25:43.800,508233367,46129462,8030,696,1,1139,55,10,-0.0420,-0.7764,0.6080,1.47,-5.95,-0.77,19,31,50
6/6/2021-24:25:43.900,508233370,46129458,8030,817,1,1134,58,10,-0.0512,-0.8106,0.6144,1.82,-6.51,-0.98,20,28,47
6/6/2021-24:25:44.0,508233373,46129453,8030,826,1,1134,56,9,-0.0483,-0.8057,0.6368,2.17,-5.95,-0.63,20,28,48
6/6/2021-24:25:44.100,508233377,46129450,8030,889,1,1125,61,9,-0.0425,-0.7671,0.5978,2.87,-5.67,-0.63,18,27,47
6/6/2021-24:25:44.200,508233378,46129445,8030,931,1,1110,65,9,-0.0371,-0.7520,0.6300,2.03,-5.88,-0.49,20,28,46
6/6/2021-24:25:44.400,508233387,46129435,8030,1111,2,1096,71,9,-0.0498,-0.7779,0.6432,2.73,-6.51,-0.35,22,80,100
6/6/2021-24:25:44.500,508233390,46129428,8030,1188,2,1095,71,9,-0.0190,-0.7574,0.6393,2.03,-7.07,-0.56,20,28,50
6/6/2021-24:25:44.600,508233395,46129422,8030,1258,2,1092,72,9,-0.0649,-0.7998,0.6178,2.24,-6.51,-0.84,20,28,48
6/6/2021-24:25:44.700,508233400,46129415,8030,1391,2,1081,80,10,-0.0483,-0.7569,0.6320,2.73,-6.09,-0.63,19,28,48
6/6/2021-24:25:44.800,508233405,46129408,8030,1468,2,1062,97,9,-0.0669,-0.7579,0.6686,1.96,-5.74,-0.56,19,31,50
6/6/2021-24:25:44.900,508233410,46129400,8030,1572,3,1019,95,10,-0.0708,-0.7496,0.6471,2.38,-6.16,0.07,20,28,47
6/6/2021-24:25:45.0,508233417,46129392,8030,1703,3,961,92,9,-0.0517,-0.7276,0.6710,3.08,-6.58,-0.35,20,27,48
6/6/2021-24:25:45.100,508233423,46129382,8030,2008,3,919,96,11,-0.0595,-0.7491,0.6490,1.54,-6.93,-0.70,20,28,48
6/6/2021-24:25:45.200,508233432,46129372,8030,2173,4,942,99,12,-0.0478,-0.7100,0.6925,2.24,-6.16,-0.35,19,28,48
6/6/2021-24:25:45.300,508233440,46129360,8030,2422,4,1029,100,13,-0.0185,-0.7130,0.7110,1.75,-7.70,-0.56,18,32,51
6/6/2021-24:25:45.400,508233448,46129347,8030,2638,5,1085,77,12,-0.0630,-0.7178,0.7183,2.03,-6.44,-0.35,20,28,46
6/6/2021-24:25:45.500,508233458,46129332,8030,2898,5,1094,77,12,-0.0483,-0.6798,0.7017,3.22,-6.30,-0.35,19,27,47
6/6/2021-24:25:45.600,508233470,46129317,8030,3182,6,1071,80,11,-0.0449,-0.7027,0.7574,2.73,-7.21,-1.05,19,29,48
6/6/2021-24:25:45.700,508233482,46129298,8030,3534,6,1052,81,11,-0.0102,-0.6837,0.7564,2.87,-6.44,-0.56,21,31,50
6/6/2021-24:25:45.800,508233495,46129280,8030,3858,7,1042,87,12,-0.0195,-0.6930,0.7906,1.96,-6.23,-1.19,20,27,48
6/6/2021-24:25:45.900,508233512,46129258,8030,4282,8,1035,88,12,-0.0156,-0.6559,0.7344,2.24,-5.18,-1.12,19,29,49
6/6/2021-24:25:46.0,508233527,46129235,8030,4697,9,1046,89,12,-0.0337,-0.7369,0.6978,0.91,-4.62,-2.17,20,28,47
6/6/2021-24:25:46.100,508233545,46129212,8030,4953,9,1107,79,13,-0.0322,-0.7574,0.7144,1.05,-3.78,-2.38,19,27,47
6/6/2021-24:25:46.200,508233563,46129187,8030,5233,10,1180,80,13,0.0254,-0.7291,0.6764,2.38,-3.08,-2.80,18,32,51
6/6/2021-24:25:46.300,508233582,46129162,8030,5396,10,1235,82,14,0.0181,-0.7227,0.6871,2.80,-2.10,-3.01,19,28,46
6/6/2021-24:25:46.400,508233603,46129135,8030,5690,10,1287,88,15,0.0185,-0.7315,0.7183,1.75,-2.10,-4.13,18,27,46
6/6/2021-24:25:46.500,508233623,46129108,8030,5910,11,1350,98,17,0.0283,-0.7393,0.7291,2.87,-1.05,-3.78,19,29,47
6/6/2021-24:25:46.600,508233647,46129080,8030,6157,11,1411,98,19,0.0112,-0.6793,0.7086,2.59,-0.84,-3.78,20,31,50
6/6/2021-24:25:46.700,508233670,46129052,8030,6315,12,1456,99,21,0.0088,-0.7242,0.7501,1.68,-1.61,-3.99,18,27,47
6/6/2021-24:25:46.800,508233693,46129022,8030,6634,12,1520,86,21,-0.0034,-0.7354,0.7652,1.54,-1.61,-4.83,18,29,47
6/6/2021-24:25:46.900,508233720,46128992,8030,6951,13,1580,84,24,0.0386,-0.6881,0.7466,2.38,-2.45,-4.06,20,28,46
6/6/2021-24:25:47.0,508233747,46128960,8030,7287,13,1651,87,27,-0.0059,-0.7349,0.7257,2.31,-1.19,-3.92,18,27,47
6/6/2021-24:25:47.100,508233775,46128927,8030,7475,14,1723,94,30,-0.0293,-0.6466,0.7193,2.73,-1.68,-3.64,21,32,50
6/6/2021-24:25:47.200,508233803,46128893,8030,7654,14,1798,92,33,-0.0303,-0.6651,0.7627,3.57,-0.91,-3.78,22,28,49
6/6/2021-24:25:47.300,508233835,46128857,8030,8256,15,1882,95,35,0.0703,-0.6271,0.7691,2.66,-1.75,-2.66,18,27,49
6/6/2021-24:25:47.400,508233865,46128820,8030,8393,16,1974,95,39,-0.0615,-0.7159,0.8203,2.17,-2.52,-3.22,18,28,46
