Date-Time,Latitude,Longitude,Altitude(cm),GPSSpeed(mknots),CarSpeed(Km/h),Engine(RPM),CarLoad(%),MassAir(g/s),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),T_OBD(ms),T_SAVE(ms),T_MAIN(ms)
6/6/2021-23:41:25.0,0,0,0,0,0,766,19,9,-0.0215,-0.8340,0.5334,2.31,-4.20,-2.10,20,31,52
6/6/2021-23:41:25.100,0,0,0,0,0,766,20,9,-0.0366,-0.8369,0.5388,2.24,-4.20,-2.10,19,27,47
6/6/2021-23:41:25.200,0,0,0,0,0,765,20,9,-0.0293,-0.8355,0.5378,2.24,-4.34,-2.17,20,28,47
6/6/2021-23:41:25.300,0,0,0,0,0,764,21,9,-0.0337,-0.8364,0.5500,2.03,-4.20,-2.31,20,26,46
6/6/2021-23:41:25.400,0,0,0,0,0,764,20,9,-0.0161,-0.8389,0.5446,2.10,-4.41,-2.10,21,27,47
6/6/2021-23:41:25.500,0,0,0,0,0,763,21,9,-0.0327,-0.8418,0.5226,2.17,-4.13,-2.17,20,26,47
6/6/2021-23:41:25.600,0,0,0,0,0,764,21,9,-0.0307,-0.8355,0.5295,2.10,-4.27,-2.17,20,31,51
6/6/2021-23:41:25.700,0,0,0,0,0,765,20,9,-0.0351,-0.8384,0.5251,2.52,-4.34,-2.24,22,27,47
6/6/2021-23:41:25.800,0,0,0,0,0,766,21,9,-0.0327,-0.8389,0.5392,2.03,-4.48,-2.17,20,26,48
6/6/2021-23:41:25.900,0,0,0,0,0,766,20,9,-0.0229,-0.8301,0.5246,2.17,-4.20,-2.10,20,27,47
6/6/2021-23:41:26.0,0,0,0,0,0,766,20,9,-0.0293,-0.8311,0.5407,2.10,-4.34,-1.96,20,27,47
6/6/2021-23:41:26.100,0,0,0,0,0,767,21,9,-0.0312,-0.8433,0.5348,2.31,-4.06,-2.24,20,30,50
6/6/2021-23:41:26.200,0,0,0,0,0,766,22,9,-0.0249,-0.8374,0.5446,1.96,-3.92,-1.89,21,27,47
6/6/2021-23:41:26.300,0,0,0,0,0,764,23,9,-0.0322,-0.8467,0.5402,2.03,-4.34,-1.96,21,27,48
6/6/2021-23:41:26.400,0,0,0,0,0,760,25,9,-0.0386,-0.8364,0.5383,1.96,-4.06,-2.03,19,27,48
6/6/2021-23:41:26.500,0,0,0,0,0,755,26,9,-0.0351,-0.8340,0.5334,2.03,-4.34,-2.03,20,27,46
6/6/2021-23:41:26.600,0,0,0,0,0,751,27,9,-0.0386,-0.8398,0.5451,2.03,-4.55,-2.03,20,27,47
6/6/2021-23:41:26.700,0,0,0,0,0,753,27,6,-0.0390,-0.8389,0.5510,2.24,-4.41,-1.96,19,30,50
6/6/2021-23:41:26.800,0,0,0,0,0,754,32,6,-0.0351,-0.8325,0.5490,2.24,-4.20,-1.89,20,27,46
6/6/2021-23:41:26.900,0,0,0,0,0,754,37,6,-0.0312,-0.8442,0.5480,2.10,-4.34,-2.03,20,27,47
6/6/2021-23:41:27.0,0,0,0,0,0,751,40,6,-0.0371,-0.8408,0.5446,1.89,-4.34,-1.96,19,27,47
6/6/2021-23:41:27.100,0,0,0,0,0,749,41,6,-0.0420,-0.8340,0.5431,2.52,-4.06,-1.96,20,27,46
6/6/2021-23:41:27.200,0,0,0,0,0,751,45,6,-0.0371,-0.8403,0.5251,2.03,-4.48,-2.10,20,27,47
6/6/2021-23:41:27.300,0,0,0,0,0,753,45,6,-0.0303,-0.8394,0.5495,2.38,-4.41,-2.10,19,30,50
6/6/2021-23:41:27.400,0,0,0,0,0,753,47,6,-0.0327,-0.8369,0.5417,1.96,-4.48,-1.96,19,27,46
6/6/2021-23:41:27.500,0,0,0,0,0,754,48,6,-0.0234,-0.8398,0.5363,2.31,-4.27,-2.10,20,27,46
6/6/2021-23:41:27.600,0,0,0,0,0,756,48,6,-0.0356,-0.8374,0.5402,1.89,-4.48,-2.03,20,27,47
6/6/2021-23:41:27.700,0,0,0,0,0,757,50,6,-0.0283,-0.8364,0.5446,2.10,-4.27,-2.17,20,27,47
6/6/2021-23:41:27.800,0,0,0,0,0,758,51,6,-0.0332,-0.8330,0.5261,2.17,-4.20,-1.96,20,30,50
6/6/2021-23:41:27.900,0,0,0,0,0,759,50,6,-0.0332,-0.8359,0.5358,2.17,-4.34,-1.89,19,27,47
6/6/2021-23:41:28.0,0,0,0,0,0,762,51,6,-0.0298,-0.8311,0.5256,2.38,-4.34,-2.10,19,27,46
6/6/2021-23:41:28.100,0,0,0,0,0,767,51,6,-0.0273,-0.8325,0.5314,2.24,-4.13,-2.24,20,27,46
6/6/2021-23:41:28.200,0,0,0,0,0,769,50,6,-0.0337,-0.8481,0.5397,2.31,-4.34,-1.96,19,27,47
6/6/2021-23:41:28.300,0,0,0,0,0,775,46,6,-0.0293,-0.8276,0.5436,2.10,-4.34,-1.89,20,27,46
6/6/2021-23:41:28.400,0,0,0,0,0,782,47,6,-0.0351,-0.8496,0.5441,2.10,-4.48,-2.03,20,29,49
6/6/2021-23:41:28.500,0,0,0,0,0,783,47,6,-0.0278,-0.8237,0.5261,2.17,-4.41,-2.03,20,27,47
6/6/2021-23:41:28.600,0,0,0,0,0,782,47,6,-0.0288,-0.8247,0.5319,2.24,-4.20,-2.24,20,27,47
6/6/2021-23:41:28.700,0,0,0,0,0,781,47,6,-0.0303,-0.8496,0.5422,2.17,-4.34,-2.10,20,26,46
6/6/2021-23:41:28.800,0,0,0,0,0,778,48,6,-0.0425,-0.8320,0.5456,2.10,-4.27,-2.03,20,28,48
6/6/2021-23:41:28.900,0,0,0,0,0,776,47,6,-0.0415,-0.8228,0.5329,1.96,-4.34,-2.17,20,27,47
6/6/2021-23:41:29.0,0,0,0,0,0,777,45,6,-0.0215,-0.8442,0.5397,2.24,-4.55,-1.96,21,29,49
6/6/2021-23:41:29.100,0,0,0,0,0,781,40,6,-0.0200,-0.8369,0.5334,2.17,-4.13,-2.10,20,28,49
6/6/2021-23:41:29.200,0,0,0,0,0,786,40,6,-0.0356,-0.8413,0.5417,2.10,-4.20,-2.03,21,27,47
6/6/2021-23:41:29.300,0,0,0,0,0,787,43,6,-0.0376,-0.8340,0.5412,1.96,-4.48,-2.03,20,26,47
6/6/2021-23:41:29.400,0,0,0,0,0,779,43,6,-0.0229,-0.8355,0.5412,2.03,-4.34,-2.17,20,28,48
6/6/2021-23:41:29.500,0,0,0,0,0,777,41,6,-0.0259,-0.8369,0.5339,2.52,-4.41,-2.10,21,31,51
6/6/2021-23:41:29.600,0,0,0,0,0,778,40,6,-0.0244,-0.8394,0.5339,2.10,-4.41,-2.03,19,26,47
6/6/2021-23:41:29.700,0,0,0,0,0,778,42,6,-0.0454,-0.8340,0.5314,2.24,-4.20,-2.03,20,28,47
6/6/2021-23:41:29.800,0,0,0,0,0,775,40,6,-0.0376,-0.8335,0.5402,2.03,-4.27,-2.10,21,27,47
6/6/2021-23:41:29.900,0,0,0,0,0,775,38,6,-0.0278,-0.8316,0.5451,2.38,-4.69,-2.10,19,26,47
6/6/2021-23:41:30.0,0,0,0,0,0,779,38,6,-0.0346,-0.8462,0.5295,2.17,-4.27,-2.24,20,28,47
6/6/2021-23:41:30.100,0,0,0,0,0,780,37,6,-0.0327,-0.8301,0.5368,2.17,-4.27,-2.24,21,31,51
6/6/2021-23:41:30.200,0,0,0,0,0,776,38,6,-0.0488,-0.8438,0.5348,2.03,-4.20,-2.03,19,26,47
6/6/2021-23:41:30.300,0,0,0,0,0,773,38,6,-0.0293,-0.8281,0.5397,2.10,-4.41,-1.89,21,28,47
6/6/2021-23:41:30.400,0,0,0,0,0,771,38,6,-0.0278,-0.8379,0.5505,2.17,-4.48,-1.96,22,27,48
6/6/2021-23:41:30.500,0,0,0,0,0,768,38,5,-0.0337,-0.8369,0.5339,1.89,-4.55,-1.96,19,26,48
6/6/2021-23:41:30.600,0,0,0,0,0,766,39,5,-0.0298,-0.8306,0.5344,2.03,-4.34,-2.17,20,28,47
6/6/2021-23:41:30.700,0,0,0,0,0,765,38,5,-0.0239,-0.8247,0.5334,2.24,-4.41,-2.03,21,31,51
6/6/2021-23:41:30.800,0,0,0,0,0,765,38,5,-0.0307,-0.8374,0.5266,2.17,-4.20,-2.10,19,26,47
6/6/2021-23:41:30.900,0,0,0,0,0,766,35,5,-0.0288,-0.8467,0.5388,2.17,-4.13,-2.03,20,28,47
6/6/2021-23:41:31.0,0,0,0,0,0,772,35,5,-0.0337,-0.8398,0.5368,2.10,-4.27,-1.96,21,27,47
6/6/2021-23:41:31.100,0,0,0,0,0,771,36,5,-0.0307,-0.8316,0.5285,2.24,-4.06,-1.96,20,26,47
6/6/2021-23:41:31.200,0,0,0,0,0,771,36,5,-0.0298,-0.8306,0.5324,2.38,-4.41,-1.96,20,30,50
6/6/2021-23:41:31.300,0,0,0,0,0,768,37,5,-0.0390,-0.8320,0.5290,2.10,-4.20,-2.10,20,26,46
6/6/2021-23:41:31.400,0,0,0,0,0,767,37,5,-0.0303,-0.8418,0.5261,2.03,-4.06,-2.24,19,27,47
6/6/2021-23:41:31.500,0,0,0,0,0,766,36,5,-0.0283,-0.8374,0.5392,2.31,-4.27,-2.17,19,77,96
6/6/2021-23:41:31.600,0,0,0,0,0,767,35,5,-0.0386,-0.8428,0.5305,2.03,-4.41,-2.17,19,26,45
6/6/2021-23:41:31.700,0,0,0,0,0,772,33,5,-0.0293,-0.8316,0.5402,2.10,-4.48,-2.03,19,27,46
6/6/2021-23:41:31.800,0,0,0,0,0,773,34,5,-0.0288,-0.8350,0.5529,2.17,-4.55,-2.10,21,31,50
6/6/2021-23:41:31.900,0,0,0,0,0,772,36,5,-0.0273,-0.8291,0.5334,2.03,-4.55,-2.03,19,26,47
6/6/2021-23:41:32.0,0,0,0,0,0,766,37,5,-0.0366,-0.8374,0.5412,2.10,-4.48,-2.24,18,27,46
6/6/2021-23:41:32.100,0,0,0,0,0,764,36,5,-0.0283,-0.8203,0.5246,2.80,-4.20,-2.03,20,28,46
6/6/2021-23:41:32.200,0,0,0,0,0,766,35,5,-0.0298,-0.8286,0.5339,2.31,-4.20,-2.03,19,26,46
6/6/2021-23:41:32.300,0,0,0,0,0,769,35,5,-0.0371,-0.8486,0.5422,2.17,-4.06,-2.03,19,30,49
6/6/2021-23:41:32.400,0,0,0,0,0,771,35,5,-0.0454,-0.8369,0.5266,3.29,-4.20,-2.24,19,28,47
6/6/2021-23:41:32.500,0,0,0,0,0,772,33,5,-0.0264,-0.8457,0.5480,2.17,-4.34,-2.17,18,26,45
6/6/2021-23:41:32.600,0,0,0,0,0,776,34,5,-0.0268,-0.8252,0.5353,2.10,-4.41,-2.03,18,27,45
6/6/2021-23:41:32.700,0,0,0,0,0,775,34,5,-0.0254,-0.8320,0.5373,1.89,-4.34,-2.24,19,28,46
6/6/2021-23:41:32.800,0,0,0,0,0,771,35,5,-0.0259,-0.8340,0.5344,2.24,-4.06,-2.10,20,26,45
6/6/2021-23:41:32.900,0,0,0,0,0,765,39,5,-0.0361,-0.8379,0.5305,2.10,-4.13,-2.03,19,30,50
6/6/2021-23:41:33.0,0,0,0,0,0,762,38,5,-0.0454,-0.8364,0.5314,2.17,-4.13,-2.10,20,28,47
6/6/2021-23:41:33.100,0,0,0,0,0,762,36,5,-0.0268,-0.8394,0.5397,2.10,-4.13,-1.96,21,26,46
6/6/2021-23:41:33.200,0,0,0,0,0,765,36,5,-0.0303,-0.8364,0.5470,2.17,-4.34,-2.03,20,27,48
6/6/2021-23:41:33.300,0,0,0,0,0,771,35,5,-0.0371,-0.8369,0.5417,2.10,-4.34,-1.89,19,28,48
6/6/2021-23:41:33.400,0,0,0,0,0,773,35,5,-0.0293,-0.8301,0.5363,1.96,-4.41,-2.17,19,26,45
6/6/2021-23:41:33.500,0,0,0,0,0,773,37,5,-0.0234,-0.8340,0.5344,2.24,-4.69,-2.03,19,30,49
6/6/2021-23:41:33.600,0,0,0,0,0,770,36,5,-0.0298,-0.8272,0.5305,2.17,-4.20,-2.10,20,28,47
6/6/2021-23:41:33.700,0,0,0,0,0,770,36,5,-0.0312,-0.8457,0.5412,2.24,-4.20,-2.10,19,26,46
6/6/2021-23:41:33.800,0,0,0,0,0,771,35,5,-0.0307,-0.8442,0.5363,2.10,-4.27,-2.03,20,27,46
6/6/2021-23:41:33.900,0,0,0,0,0,772,34,5,-0.0346,-0.8442,0.5441,2.38,-4.48,-1.89,20,27,47
6/6/2021-23:41:34.0,0,0,0,0,0,774,34,5,-0.0361,-0.8350,0.5402,2.10,-4.48,-1.96,20,31,51
6/6/2021-23:41:34.100,0,0,0,0,0,776,34,5,-0.0337,-0.8403,0.5339,1.96,-4.41,-2.10,20,27,47
6/6/2021-23:41:34.200,0,0,0,0,0,775,34,5,-0.0327,-0.8345,0.5319,2.10,-4.41,-2.03,19,27,47
6/6/2021-23:41:34.300,0,0,0,0,0,773,36,5,-0.0322,-0.8296,0.5339,2.24,-4.34,-1.89,19,27,46
6/6/2021-23:41:34.400,0,0,0,0,0,771,35,5,-0.0405,-0.8403,0.5329,2.24,-4.27,-2.17,19,27,46
6/6/2021-23:41:34.500,0,0,0,0,0,770,35,5,-0.0317,-0.8374,0.5441,2.17,-4.41,-2.03,21,27,46
6/6/2021-23:41:34.600,0,0,0,0,0,770,34,5,-0.0386,-0.8486,0.5431,2.31,-4.20,-1.89,20,39,60
6/6/2021-23:41:34.700,0,0,0,0,0,772,34,5,-0.0395,-0.8272,0.5461,2.10,-4.69,-1.96,20,27,47
6/6/2021-23:41:34.800,0,0,0,0,0,772,34,5,-0.0342,-0.8364,0.5431,2.03,-4.41,-2.24,19,27,47
6/6/2021-23:41:34.900,0,0,0,0,0,773,34,5,-0.0239,-0.8306,0.5285,2.31,-4.34,-2.24,20,27,46
6/6/2021-23:41:35.0,0,0,0,0,0,773,34,5,-0.0307,-0.8281,0.5368,2.10,-4.06,-2.03,21,27,47
6/6/2021-23:41:35.100,0,0,0,0,0,772,36,5,-0.0395,-0.8398,0.5392,2.10,-4.20,-1.96,18,27,48
6/6/2021-23:41:35.200,0,0,0,0,0,769,36,5,-0.0273,-0.8301,0.5470,2.17,-4.20,-1.89,19,31,49
6/6/2021-23:41:35.300,0,0,0,0,0,767,35,5,-0.0400,-0.8428,0.5422,2.10,-4.27,-1.89,20,27,46
6/6/2021-23:41:35.400,0,0,0,0,0,767,36,5,-0.0327,-0.8340,0.5446,2.10,-4.27,-1.96,19,27,47
6/6/2021-23:41:35.500,0,0,0,0,0,768,34,5,-0.0317,-0.8413,0.5422,1.96,-4.55,-2.10,20,27,46
6/6/2021-23:41:35.600,0,0,0,0,0,771,34,5,-0.0273,-0.8276,0.5295,2.17,-4.20,-2.03,21,27,47
6/6/2021-23:41:35.700,0,0,0,0,0,773,34,5,-0.0307,-0.8301,0.5309,2.38,-3.92,-2.17,20,30,51
6/6/2021-23:41:35.800,0,0,0,0,0,772,34,5,-0.0332,-0.8398,0.5412,2.03,-4.06,-1.96,20,27,47
6/6/2021-23:41:35.900,0,0,0,0,0,770,35,5,-0.0283,-0.8320,0.5422,2.24,-4.13,-2.10,21,27,47
6/6/2021-23:41:36.0,0,0,0,0,0,769,34,5,-0.0312,-0.8447,0.5431,2.03,-4.62,-2.03,18,27,48
6/6/2021-23:41:36.100,0,0,0,0,0,769,35,5,-0.0371,-0.8311,0.5500,2.10,-4.55,-2.10,18,27,45
6/6/2021-23:41:36.200,0,0,0,0,0,769,35,5,-0.0371,-0.8350,0.5339,2.03,-4.34,-2.10,19,27,45
6/6/2021-23:41:36.300,0,0,0,0,0,769,33,5,-0.0317,-0.8286,0.5309,2.17,-4.48,-1.96,18,31,50
6/6/2021-23:41:36.400,0,0,0,0,0,772,33,5,-0.0381,-0.8320,0.5339,2.24,-4.20,-2.24,20,27,45
6/6/2021-23:41:36.500,0,0,0,0,0,773,33,5,-0.0342,-0.8418,0.5290,2.10,-3.99,-1.96,20,27,47
6/6/2021-23:41:36.600,0,0,0,0,0,772,34,5,-0.0307,-0.8423,0.5344,2.17,-4.41,-2.03,19,27,47
6/6/2021-23:41:36.700,0,0,0,0,0,771,34,5,-0.0234,-0.8389,0.5510,2.17,-4.62,-1.96,22,27,46
6/6/2021-23:41:36.800,0,0,0,0,0,768,38,5,-0.0239,-0.8340,0.5319,2.03,-4.76,-2.24,21,26,48
6/6/2021-23:41:36.900,0,0,0,0,0,767,40,5,-0.0273,-0.8457,0.5514,2.03,-4.48,-2.03,18,31,52
6/6/2021-23:41:37.0,0,0,0,0,0,765,41,5,-0.0395,-0.8311,0.5329,2.17,-4.55,-2.03,20,27,45
6/6/2021-23:41:37.100,0,0,0,0,0,766,42,5,-0.0229,-0.8311,0.5363,1.96,-4.27,-1.96,19,26,46
6/6/2021-23:41:37.200,0,0,0,0,0,768,43,5,-0.0268,-0.8359,0.5358,2.45,-4.20,-2.24,20,28,47
6/6/2021-23:41:37.300,0,0,0,0,0,770,44,5,-0.0317,-0.8257,0.5431,2.17,-4.41,-2.17,20,27,47
6/6/2021-23:41:37.400,0,0,0,0,0,769,48,5,-0.0342,-0.8442,0.5339,2.10,-4.34,-2.10,19,30,50
6/6/2021-23:41:37.500,0,0,0,0,0,763,50,5,-0.0254,-0.8428,0.5514,2.10,-4.06,-2.10,18,27,47
6/6/2021-23:41:37.600,0,0,0,0,0,758,50,5,-0.0346,-0.8467,0.5324,2.10,-4.41,-2.03,19,27,45
6/6/2021-23:41:37.700,0,0,0,0,0,760,50,5,-0.0346,-0.8457,0.5441,2.31,-4.20,-1.96,22,26,46
6/6/2021-23:41:37.800,0,0,0,0,0,764,49,5,-0.0264,-0.8413,0.5353,1.96,-4.41,-2.10,20,27,49
6/6/2021-23:41:37.900,0,0,0,0,0,768,49,5,-0.0317,-0.8316,0.5329,2.31,-4.48,-2.17,21,27,47
6/6/2021-23:41:38.0,0,0,0,0,0,772,49,6,-0.0366,-0.8359,0.5324,2.03,-4.13,-2.17,21,30,51
6/6/2021-23:41:38.100,0,0,0,0,0,773,48,6,-0.0327,-0.8384,0.5280,2.24,-4.13,-2.03,21,27,48
6/6/2021-23:41:38.200,0,0,0,0,0,773,48,5,-0.0298,-0.8228,0.5392,2.24,-3.99,-2.03,19,27,48
6/6/2021-23:41:38.300,0,0,0,0,0,773,49,5,-0.0405,-0.8398,0.5417,2.17,-4.27,-1.96,20,26,45
6/6/2021-23:41:38.400,0,0,0,0,0,774,49,5,-0.0366,-0.8350,0.5470,2.17,-4.27,-2.10,21,27,47
6/6/2021-23:41:38.500,0,0,0,0,0,772,49,6,-0.0239,-0.8413,0.5388,1.96,-4.48,-1.89,21,30,51
6/6/2021-23:41:38.600,0,0,0,0,0,773,50,6,-0.0327,-0.8320,0.5412,2.03,-4.41,-2.10,17,27,48
6/6/2021-23:41:38.700,0,0,0,0,0,773,48,6,-0.0254,-0.8291,0.5378,2.10,-4.27,-2.03,22,28,45
6/6/2021-23:41:38.800,0,0,0,0,0,776,49,6,-0.0444,-0.8374,0.5383,2.38,-4.13,-2.17,21,27,49
6/6/2021-23:41:38.900,0,0,0,0,0,778,49,6,-0.0264,-0.8379,0.5353,1.96,-4.34,-2.03,20,27,48
6/6/2021-23:41:39.0,0,0,0,0,0,777,49,6,-0.0376,-0.8433,0.5363,1.75,-4.34,-2.03,21,27,47
6/6/2021-23:41:39.100,0,0,0,0,0,776,50,6,-0.0342,-0.8242,0.5348,2.24,-4.48,-1.96,21,30,51
6/6/2021-23:41:39.200,0,0,0,0,0,774,51,6,-0.0244,-0.8384,0.5305,1.75,-4.13,-2.17,20,27,48
6/6/2021-23:41:39.300,0,0,0,0,0,772,50,6,-0.0288,-0.8389,0.5397,2.10,-4.13,-2.03,21,27,47
6/6/2021-23:41:39.400,0,0,0,0,0,775,49,6,-0.0337,-0.8237,0.5309,2.10,-4.06,-2.03,19,27,48
6/6/2021-23:41:39.500,0,0,0,0,0,777,49,6,-0.0420,-0.8457,0.5431,2.31,-4.41,-2.10,21,75,94
6/6/2021-23:41:39.600,0,0,0,0,0,777,49,6,-0.0312,-0.8237,0.5305,2.17,-4.41,-2.03,21,27,48
6/6/2021-23:41:39.700,0,0,0,0,0,778,47,6,-0.0239,-0.8481,0.5441,2.17,-4.48,-2.24,19,30,51
6/6/2021-23:41:39.800,0,0,0,0,0,779,48,5,-0.0337,-0.8394,0.5290,2.31,-4.27,-2.24,21,26,45
6/6/2021-23:41:39.900,0,0,0,0,0,777,50,5,-0.0351,-0.8355,0.5280,1.82,-4.20,-2.17,18,27,48
6/6/2021-23:41:40.0,0,0,0,0,0,775,49,5,-0.0400,-0.8335,0.5519,2.24,-4.20,-2.10,21,27,45
6/6/2021-23:41:40.100,0,0,0,0,0,774,49,5,-0.0215,-0.8408,0.5431,2.31,-4.55,-2.03,18,26,47
6/6/2021-23:41:40.200,0,0,0,0,0,775,48,5,-0.0376,-0.8462,0.5466,2.10,-4.34,-2.24,18,31,49
6/6/2021-23:41:40.300,0,0,0,0,0,775,47,5,-0.0395,-0.8316,0.5480,2.24,-4.41,-1.89,19,27,45
6/6/2021-23:41:40.400,0,0,0,0,0,777,48,5,-0.0342,-0.8364,0.5383,2.10,-4.34,-2.17,17,26,45
6/6/2021-23:41:40.500,0,0,0,0,0,776,48,5,-0.0400,-0.8296,0.5378,2.59,-4.13,-1.96,22,27,44
6/6/2021-23:41:40.600,0,0,0,0,0,774,48,5,-0.0249,-0.8267,0.5412,2.38,-4.48,-1.96,21,26,48
6/6/2021-23:41:40.700,0,0,0,0,0,774,50,5,-0.0244,-0.8374,0.5348,2.17,-4.48,-2.03,21,28,49
6/6/2021-23:41:40.800,0,0,0,0,0,772,49,5,-0.0327,-0.8413,0.5329,2.10,-4.48,-1.89,18,31,52
6/6/2021-23:41:40.900,0,0,0,0,0,771,48,5,-0.0376,-0.8467,0.5480,2.10,-4.76,-2.03,19,27,45
6/6/2021-23:41:41.0,0,0,0,0,0,773,49,5,-0.0342,-0.8374,0.5339,2.17,-4.41,-1.82,17,26,45
6/6/2021-23:41:41.100,0,0,0,0,0,771,49,5,-0.0273,-0.8364,0.5334,1.96,-4.13,-2.17,19,27,44
6/6/2021-23:41:41.200,0,0,0,0,0,772,48,5,-0.0268,-0.8301,0.5285,2.45,-4.20,-1.96,21,26,45
6/6/2021-23:41:41.300,0,0,0,0,0,774,48,5,-0.0356,-0.8462,0.5348,1.89,-4.34,-1.89,21,27,48
6/6/2021-23:41:41.400,0,0,0,0,0,774,48,5,-0.0317,-0.8520,0.5505,2.03,-4.41,-2.31,23,30,51
6/6/2021-23:41:41.500,0,0,0,0,0,772,49,5,-0.0293,-0.8276,0.5222,1.96,-4.41,-2.10,20,26,49
6/6/2021-23:41:41.600,0,0,0,0,0,770,49,5,-0.0337,-0.8369,0.5363,1.89,-4.48,-2.17,21,28,48
6/6/2021-23:41:41.700,0,0,0,0,0,769,49,5,-0.0273,-0.8355,0.5275,2.52,-4.20,-2.03,22,27,48
6/6/2021-23:41:41.800,0,0,0,0,0,771,48,5,-0.0307,-0.8281,0.5363,2.17,-4.55,-2.03,21,26,48
6/6/2021-23:41:41.900,0,0,0,0,0,771,48,5,-0.0298,-0.8398,0.5280,2.38,-3.85,-1.96,18,30,51
6/6/2021-23:41:42.0,0,0,0,0,0,771,49,5,-0.0200,-0.8350,0.5407,2.17,-4.20,-1.96,19,28,46
6/6/2021-23:41:42.100,0,0,0,0,0,771,48,5,-0.0459,-0.8428,0.5451,1.96,-4.20,-1.96,21,26,45
6/6/2021-23:41:42.200,0,0,0,0,0,771,48,5,-0.0395,-0.8413,0.5329,2.03,-4.20,-2.17,18,27,48
6/6/2021-23:41:42.300,0,0,0,0,0,771,49,5,-0.0303,-0.8418,0.5270,2.10,-4.06,-2.24,23,28,46
6/6/2021-23:41:42.400,0,0,0,0,0,768,50,5,-0.0288,-0.8276,0.5363,2.24,-4.27,-1.96,18,26,49
6/6/2021-23:41:42.500,0,0,0,0,0,766,49,5,-0.0327,-0.8228,0.5314,2.31,-4.06,-2.10,21,30,48
6/6/2021-23:41:42.600,0,0,0,0,0,768,49,5,-0.0493,-0.8481,0.5446,2.17,-3.99,-2.17,22,27,48
6/6/2021-23:41:42.700,0,0,0,0,0,768,49,5,-0.0342,-0.8433,0.5402,2.17,-4.20,-2.10,21,26,48
6/6/2021-23:41:42.800,0,0,0,0,0,768,49,5,-0.0390,-0.8438,0.5461,2.31,-4.20,-2.10,18,28,49
6/6/2021-23:41:42.900,0,0,0,0,0,769,50,5,-0.0322,-0.8403,0.5412,2.24,-4.69,-2.10,22,28,46
6/6/2021-23:41:43.0,0,0,0,0,0,766,50,5,-0.0298,-0.8316,0.5319,2.03,-4.27,-2.10,21,26,48
6/6/2021-23:41:43.100,0,0,0,0,0,767,51,5,-0.0181,-0.8369,0.5241,2.10,-4.48,-2.10,21,31,52
6/6/2021-23:41:43.200,0,0,0,0,0,766,52,5,-0.0317,-0.8316,0.5339,2.03,-4.41,-2.24,21,26,47
6/6/2021-23:41:43.300,0,0,0,0,0,763,51,5,-0.0371,-0.8276,0.5275,2.24,-4.34,-2.03,20,26,47
6/6/2021-23:41:43.400,0,0,0,0,0,764,50,5,-0.0234,-0.8272,0.5451,2.17,-4.20,-1.89,21,28,48
6/6/2021-23:41:43.500,0,0,0,0,0,767,51,5,-0.0468,-0.8486,0.5407,2.24,-4.48,-2.17,22,26,47
